출발지,출발지 광역지자체,출발지 기초지자체,출발지 위도,출발지 경도,도착지,도착지 광역지자체,도착지 기초지자체,도착지 위도,도착지 경도,요금(고속),요금(우등),요금(프리미엄),요금(심야고속),요금(심야우등),요금(심야프리미엄)
서부산(사상),부산광역시,사상구,35.16323947,128.9825254,선산(휴)상행,경상북도,구미시,36.2575225,128.2435881,11600,17600,0,0,0,0
서부산(사상),부산광역시,사상구,35.16323947,128.9825254,섬진강(휴)상행,전라남도,광양시,34.9849551,127.7686772,10200,14700,0,0,0,0
서부산(사상),부산광역시,사상구,35.16323947,128.9825254,신대CGV,전라남도,순천시,34.92598,127.5523735,14100,18300,23800,0,21900,28500
서부산(사상),부산광역시,사상구,35.16323947,128.9825254,여수,전라남도,여수시,34.75820211,127.716998,17700,22800,29700,0,27300,35600
서부산(사상),부산광역시,사상구,35.16323947,128.9825254,여천,전라남도,여수시,34.77768385,127.6514147,17700,22800,29700,0,27300,35600
서산,충청남도,서산시,36.78184662,126.458549,대전복합,대전광역시,동구,36.35032438,127.43675,9700,14100,0,0,0,0
서산,충청남도,서산시,36.78184662,126.458549,부산,부산광역시,사상구,35.16323947,128.9825254,0,42100,0,0,0,0
서산,충청남도,서산시,36.78184662,126.458549,서부산(사상),부산광역시,사상구,35.16323947,128.9825254,0,42000,0,0,0,0
서산,충청남도,서산시,36.78184662,126.458549,센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,9500,13800,0,0,0,0
서산,충청남도,서산시,36.78184662,126.458549,인천,인천광역시,미추홀구,37.44177704,126.7014809,8500,12400,0,0,0,0
서울경부,서울특별시,서초구,37.50619217,127.007451,가톨릭관동대강릉,강원도,강릉시,37.73935919,128.8804349,16600,24400,31700,19900,29200,38000
서울경부,서울특별시,서초구,37.50619217,127.007451,강릉,강원도,강릉시,37.75468042,128.8788757,16700,24600,31900,20000,29500,38200
서울경부,서울특별시,서초구,37.50619217,127.007451,경북도청,경상북도,안동시,36.57059118,128.5001949,0,27000,0,0,0,0
서울경부,서울특별시,서초구,37.50619217,127.007451,경주,경상북도,경주시,35.83980001,129.2024687,22700,33600,43600,27200,40300,52300
서울경부,서울특별시,서초구,37.50619217,127.007451,경포해변,강원도,강릉시,37.80340551,128.9102102,17100,25200,32700,20500,30200,39200
서울경부,서울특별시,서초구,37.50619217,127.007451,고대조치원,세종특별자치시,,36.60197325,127.3026088,10700,14000,0,12800,16800,0
서울경부,서울특별시,서초구,37.50619217,127.007451,고한사북,강원도,정선군,37.21980708,128.8346002,0,31400,0,0,0,0
서울경부,서울특별시,서초구,37.50619217,127.007451,구미,경상북도,구미시,36.12270234,128.3520893,17300,25500,33100,20700,30600,39700
서울경부,서울특별시,서초구,37.50619217,127.007451,금강송,경상북도,울진군,36.98372954,129.3972225,0,35100,0,0,0,0
서울경부,서울특별시,서초구,37.50619217,127.007451,금산,충청남도,금산군,36.10529496,127.49076,14000,20400,0,16800,24400,0
서울경부,서울특별시,서초구,37.50619217,127.007451,김해,경상남도,김해시,35.22786917,128.873395,26400,39400,51200,31600,47200,61400
서울경부,서울특별시,서초구,37.50619217,127.007451,김해장유,경상남도,김해시,35.20064852,128.8193488,26400,39400,51200,31600,47200,61400
서울경부,서울특별시,서초구,37.50619217,127.007451,낙동강(휴)하행,경상북도,구미시,36.3451705,128.2967115,15200,22300,0,0,0,0
서울경부,서울특별시,서초구,37.50619217,127.007451,대전도룡,대전광역시,유성구,36.3809306,127.3778854,11500,16900,0,13800,20200,0
서울경부,서울특별시,서초구,37.50619217,127.007451,대전복합,대전광역시,동구,36.35032438,127.43675,11400,16600,21500,13600,19900,25800
서울경부,서울특별시,서초구,37.50619217,127.007451,대전청사(샘머리),대전광역시,서구,36.36141363,127.3905852,11500,16900,0,13800,20200,0
서울경부,서울특별시,서초구,37.50619217,127.007451,동대구,대구광역시,동구,35.87798596,128.6303085,20300,30000,39000,24300,36000,46800
서울경부,서울특별시,서초구,37.50619217,127.007451,동해,강원도,동해시,37.52770657,129.1040424,20900,27200,35300,25000,32600,42300
서울경부,서울특별시,서초구,37.50619217,127.007451,마산,경상남도,창원시 마산합포구,35.17900442,128.5603845,24500,36300,47100,29400,43500,56500
서울경부,서울특별시,서초구,37.50619217,127.007451,마산내서,경상남도,창원시 마산회원구,35.2557398,128.5131749,24500,36300,47100,29400,43500,56500
서울경부,서울특별시,서초구,37.50619217,127.007451,배방정류소,충청남도,아산시,36.77545901,127.0638661,8100,10600,0,9700,12700,0
서울경부,서울특별시,서초구,37.50619217,127.007451,봉화,경상북도,봉화군,36.89124433,128.7360007,0,24800,0,0,0,0
서울경부,서울특별시,서초구,37.50619217,127.007451,부산,부산광역시,사상구,35.16323947,128.9825254,26700,39700,51600,32000,47600,61900
서울경부,서울특별시,서초구,37.50619217,127.007451,삼척,강원도,삼척시,37.4401469,129.1690379,23100,30000,39000,27700,36000,46800
서울경부,서울특별시,서초구,37.50619217,127.007451,삼척해변,강원도,삼척시,37.46792498,129.1698406,22800,29700,38600,27300,35600,46300
서울경부,서울특별시,서초구,37.50619217,127.007451,상주,경상북도,상주시,36.41907395,128.151439,14400,21100,0,17200,25300,0
서울경부,서울특별시,서초구,37.50619217,127.007451,서대구,대구광역시,북구,35.8902631,128.5614147,20300,30000,39000,24300,36000,46800
서울경부,서울특별시,서초구,37.50619217,127.007451,서부산(사상),부산광역시,사상구,35.16323947,128.9825254,27200,40400,52500,32600,48400,63000
서울경부,서울특별시,서초구,37.50619217,127.007451,선문대,충청남도,아산시,36.80019804,127.0749596,8300,0,0,0,0,0
서울경부,서울특별시,서초구,37.50619217,127.007451,선산(휴)하행,경상북도,구미시,36.2562104,128.2411995,15500,22700,0,0,0,0
서울경부,서울특별시,서초구,37.50619217,127.007451,세종2청사,세종특별자치시,,36.50419693,127.2614907,9900,14400,18700,11800,17200,22400
서울경부,서울특별시,서초구,37.50619217,127.007451,세종국무조정실,세종특별자치시,,36.50335666,127.2713509,0,15200,0,0,18200,0
서울경부,서울특별시,서초구,37.50619217,127.007451,세종시청,세종특별자치시,,36.46922276,127.2736575,0,16300,0,0,19500,0
서울경부,서울특별시,서초구,37.50619217,127.007451,세종아름동,세종특별자치시,,36.46922276,127.2736575,0,14500,0,0,17400,0
서울경부,서울특별시,서초구,37.50619217,127.007451,세종연구단지,세종특별자치시,,36.4975991,127.3094885,0,15800,0,0,18900,0
서울경부,서울특별시,서초구,37.50619217,127.007451,세종청사,세종특별자치시,,36.50419693,127.2614907,9900,14400,18700,11800,17200,22400
서울경부,서울특별시,서초구,37.50619217,127.007451,세종터미널,세종특별자치시,,36.46922276,127.2736575,9900,14400,18700,11800,17200,22400
서울경부,서울특별시,서초구,37.50619217,127.007451,속초,강원도,속초시,38.1904606,128.598776,17200,22300,28900,20600,26700,34600
서울경부,서울특별시,서초구,37.50619217,127.007451,신갈영덕(고속도로),경기도,용인시 기흥구,37.27145424,127.1043258,2400,0,0,0,0,0
서울경부,서울특별시,서초구,37.50619217,127.007451,신철원,강원도,철원군,38.14539682,127.3081468,11100,0,0,0,0,0
서울경부,서울특별시,서초구,37.50619217,127.007451,아산둔포,경기도,평택시,36.99036504,127.0878605,7000,9100,0,8400,10900,0
서울경부,서울특별시,서초구,37.50619217,127.007451,아산서부(호서대),충청남도,아산시,36.73651006,127.0744823,8100,10600,0,9700,12700,0
서울경부,서울특별시,서초구,37.50619217,127.007451,아산온양,충청남도,아산시,36.78486201,127.0158746,8100,10600,0,9700,12700,0
서울경부,서울특별시,서초구,37.50619217,127.007451,아산탕정사무소,충청남도,아산시,36.79848478,127.0612207,8500,0,0,0,0,0
서울경부,서울특별시,서초구,37.50619217,127.007451,아산테크노밸리,충청남도,아산시,36.91958012,127.0546073,7000,9100,0,8400,10900,0
서울경부,서울특별시,서초구,37.50619217,127.007451,안동,경상북도,안동시,36.57437126,128.6761282,19000,24400,33500,22800,29200,0
서울경부,서울특별시,서초구,37.50619217,127.007451,안성,경기도,안성시,37.01223615,127.2936082,7100,9400,0,8500,11200,0
서울경부,서울특별시,서초구,37.50619217,127.007451,안성공도,경기도,평택시,36.99288465,127.1323557,5100,6700,0,6100,8000,0
서울경부,서울특별시,서초구,37.50619217,127.007451,안성대림,경기도,안성시,37.01005154,127.2039505,5700,7500,0,6800,9000,0
서울경부,서울특별시,서초구,37.50619217,127.007451,안성중대,경기도,안성시,37.00405566,127.2310515,6000,7900,0,7200,9400,0
서울경부,서울특별시,서초구,37.50619217,127.007451,안성풍림,경기도,의정부시,37.72757702,127.0599072,4900,6500,0,5800,7800,0
서울경부,서울특별시,서초구,37.50619217,127.007451,안성한경,경기도,안성시,37.01185387,127.2637702,6700,8600,0,8000,10300,0
서울경부,서울특별시,서초구,37.50619217,127.007451,안성회관,경기도,안성시,37.0125881,127.2711774,6900,9000,0,8200,10800,0
서울경부,서울특별시,서초구,37.50619217,127.007451,양양,강원도,양양군,38.08529403,128.6297767,15300,19900,25800,18300,23800,30900
서울경부,서울특별시,서초구,37.50619217,127.007451,여주,경기도,여주시,37.29017003,127.6352096,7800,10100,0,9300,12100,0
서울경부,서울특별시,서초구,37.50619217,127.007451,여주대,경기도,여주시,37.29017003,127.6352096,7200,9300,0,8600,11100,0
서울경부,서울특별시,서초구,37.50619217,127.007451,여주프리미엄아울렛,경기도,여주시,37.24139161,127.6121957,6400,0,0,0,0,0
서울경부,서울특별시,서초구,37.50619217,127.007451,영덕,경상북도,영덕군,36.41449104,129.3726418,0,35700,0,0,0,0
서울경부,서울특별시,서초구,37.50619217,127.007451,영월,강원도,영월군,37.18324208,128.465631,0,21200,0,0,0,0
서울경부,서울특별시,서초구,37.50619217,127.007451,영주,경상북도,영주시,36.82709934,128.6057601,0,21200,0,0,0,0
서울경부,서울특별시,서초구,37.50619217,127.007451,영천,경상북도,영천시,35.96066762,128.9275329,20600,30400,0,24700,36400,0
서울경부,서울특별시,서초구,37.50619217,127.007451,영천망정동,경상북도,영천시,35.96066762,128.9275329,20600,30400,0,24700,36400,0
서울경부,서울특별시,서초구,37.50619217,127.007451,영해,경상북도,영덕군,36.53853276,129.4045896,0,39000,0,0,0,0
서울경부,서울특별시,서초구,37.50619217,127.007451,예천,경상북도,예천군,36.64834705,128.4432049,0,24600,0,0,0,0
서울경부,서울특별시,서초구,37.50619217,127.007451,온정,경상북도,울진군,36.72078254,129.3444859,0,47000,0,0,0,0
서울경부,서울특별시,서초구,37.50619217,127.007451,용인,경기도,용인시 처인구,37.23287601,127.2097025,3600,0,0,4300,0,0
서울경부,서울특별시,서초구,37.50619217,127.007451,용인유림,경기도,용인시 처인구,37.25860517,127.2128107,3100,0,0,3700,0,0
서울경부,서울특별시,서초구,37.50619217,127.007451,운천,충청북도,청주시 흥덕구,36.64692153,127.4747755,10000,0,0,0,0,0
서울경부,서울특별시,서초구,37.50619217,127.007451,울산,울산광역시,남구,35.53656233,129.3397285,25700,38300,49700,30800,45900,59600
서울경부,서울특별시,서초구,37.50619217,127.007451,울진,경상북도,울진군,36.98372954,129.3972225,0,38200,0,0,0,0
서울경부,서울특별시,서초구,37.50619217,127.007451,원주,강원도,원주시,37.34491889,127.9307166,8500,12400,16100,10200,14800,19300
서울경부,서울특별시,서초구,37.50619217,127.007451,원주기업도시,강원도,원주시,37.3716146,127.8739011,8200,12000,0,9800,14400,0
서울경부,서울특별시,서초구,37.50619217,127.007451,원주문막,강원도,원주시,37.3002219,127.8076875,7600,11100,14400,9100,13300,17200
서울경부,서울특별시,서초구,37.50619217,127.007451,원주심사평가원,강원도,원주시,37.32249759,127.9806794,0,14600,0,0,17500,0
서울경부,서울특별시,서초구,37.50619217,127.007451,원주혁신,강원도,원주시,37.32451271,127.9873372,10100,14700,0,12100,17600,0
서울경부,서울특별시,서초구,37.50619217,127.007451,유구,충청남도,공주시,36.55039037,126.9520512,11100,16300,0,13300,19500,0
서울경부,서울특별시,서초구,37.50619217,127.007451,이천,경기도,이천시,37.27742062,127.4469357,6300,8200,0,7500,9800,0
서울경부,서울특별시,서초구,37.50619217,127.007451,이천부발(신하리),경기도,이천시,37.25972251,127.4778494,5800,7500,0,6900,9000,0
서울경부,서울특별시,서초구,37.50619217,127.007451,인삼랜드(휴)하행,충청남도,금산군,36.1527445,127.4963115,13100,19100,0,0,0,0
서울경부,서울특별시,서초구,37.50619217,127.007451,점촌,경상북도,문경시,36.58612218,128.1923391,13000,19000,0,15600,22800,0
서울경부,서울특별시,서초구,37.50619217,127.007451,정선,강원도,정선군,37.37888132,128.6502926,0,25000,0,0,30000,0
서울경부,서울특별시,서초구,37.50619217,127.007451,제천,충청북도,제천시,37.14208645,128.2108512,11700,17100,22200,14000,20500,26600
서울경부,서울특별시,서초구,37.50619217,127.007451,제천하소,충청북도,제천시,37.14208645,128.2108512,11700,16900,21900,14000,20200,26200
서울경부,서울특별시,서초구,37.50619217,127.007451,조치원,세종특별자치시,,36.60197325,127.3026088,11400,14800,0,13600,17700,0
서울경부,서울특별시,서초구,37.50619217,127.007451,죽전,대구광역시,남구,35.83672828,128.5578272,1900,0,0,0,0,0
서울경부,서울특별시,서초구,37.50619217,127.007451,진주,경상남도,진주시,35.178698,128.0930065,23200,34500,44800,27800,41400,53700
서울경부,서울특별시,서초구,37.50619217,127.007451,진주개양,경상남도,진주시,35.15943584,128.1092155,23200,34500,44800,27800,41400,53700
서울경부,서울특별시,서초구,37.50619217,127.007451,진주혁신,경상남도,진주시,35.18216876,128.1215123,23200,34500,0,27800,41400,0
서울경부,서울특별시,서초구,37.50619217,127.007451,창원,경상남도,창원시 의창구,35.23633077,128.6393657,24800,36800,47800,29700,44100,57300
서울경부,서울특별시,서초구,37.50619217,127.007451,창원역,경상남도,창원시 마산회원구,35.23906692,128.5834636,24800,36800,47800,29700,44100,57300
서울경부,서울특별시,서초구,37.50619217,127.007451,천안,충청남도,천안시 동남구,36.81973608,127.1563392,6800,8900,0,8100,10600,0
서울경부,서울특별시,서초구,37.50619217,127.007451,천안3공단,충청남도,천안시 서북구,36.84289834,127.1093924,7100,0,0,0,0,0
서울경부,서울특별시,서초구,37.50619217,127.007451,천안아산역,충청남도,아산시,36.7943447,127.1044438,7700,10000,0,9200,12000,0
서울경부,서울특별시,서초구,37.50619217,127.007451,천안종합운동장,충청남도,천안시 서북구,36.8130468,127.1459792,7300,9500,0,8700,11400,0
서울경부,서울특별시,서초구,37.50619217,127.007451,철원,강원도,철원군,38.20776081,127.2180349,13600,0,0,0,0,0
서울경부,서울특별시,서초구,37.50619217,127.007451,청주고속터미널,충청북도,청주시 흥덕구,36.6273184,127.4304102,9100,13300,17200,10900,15900,20600
서울경부,서울특별시,서초구,37.50619217,127.007451,춘천,강원도,춘천시,37.8646944,127.7175294,10100,0,0,0,0,0
서울경부,서울특별시,서초구,37.50619217,127.007451,태백,강원도,태백시,37.17676283,128.9852215,0,35000,0,0,0,0
서울경부,서울특별시,서초구,37.50619217,127.007451,통영,경상남도,통영시,34.88510268,128.4169289,25900,38600,50200,31000,46300,60200
서울경부,서울특별시,서초구,37.50619217,127.007451,평택,경기도,평택시,36.99036504,127.0878605,6100,7900,0,7300,9400,0
서울경부,서울특별시,서초구,37.50619217,127.007451,평택굿모닝병원,경기도,평택시,36.99288465,127.1323557,5500,7100,0,6600,8500,0
서울경부,서울특별시,서초구,37.50619217,127.007451,평택용이동,경기도,평택시,36.99288465,127.1323557,5200,6700,0,6200,8000,0
서울경부,서울특별시,서초구,37.50619217,127.007451,평해,경상북도,울진군,36.72575704,129.4411535,0,44700,0,0,0,0
서울경부,서울특별시,서초구,37.50619217,127.007451,포천,경기도,포천시,37.89746655,127.2036436,6400,0,0,0,0,0
서울경부,서울특별시,서초구,37.50619217,127.007451,포항,경상북도,포항시 남구,36.01347278,129.3496772,23200,34400,44700,27800,41200,53600
서울경부,서울특별시,서초구,37.50619217,127.007451,포항시청,경상북도,포항시 남구,36.01347278,129.3496772,23200,34400,44700,27800,41200,53600
서울경부,서울특별시,서초구,37.50619217,127.007451,풍기,경상북도,영주시,36.82709934,128.6057601,0,19100,0,0,0,0
서울경부,서울특별시,서초구,37.50619217,127.007451,홍대조치원,세종특별자치시,,36.60197325,127.3026088,10700,14000,0,12800,16800,0
서울경부,서울특별시,서초구,37.50619217,127.007451,황간,충청북도,영동군,36.22544788,127.9149935,15100,22100,0,18100,26500,0
서울경부,서울특별시,서초구,37.50619217,127.007451,횡성(휴)하행,강원도,횡성군,37.4615442,128.1350662,10000,14900,0,0,0,0
서울경부,서울특별시,서초구,37.50619217,127.007451,후포,경상북도,울진군,36.68264739,129.4420402,0,45600,0,0,0,0
서충주,충청북도,충주시,37.02228076,127.8494088,동서울,서울특별시,광진구,37.53460761,127.0941883,8400,12300,15900,10000,14700,0
서충주,충청북도,충주시,37.02228076,127.8494088,센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,8400,12300,16000,10000,14700,19200
선문대,충청남도,아산시,36.80019804,127.0749596,서울경부,서울특별시,서초구,37.50619217,127.007451,8300,0,0,0,0,0
선문대,충청남도,아산시,36.80019804,127.0749596,신갈영덕(고속도로),경기도,용인시 기흥구,37.27145424,127.1043258,5900,0,0,0,0,0
선문대,충청남도,아산시,36.80019804,127.0749596,죽전,대구광역시,남구,35.83672828,128.5578272,6300,0,0,0,0,0
선산(휴)상행,경상북도,구미시,36.2575225,128.2435881,동서울,서울특별시,광진구,37.53460761,127.0941883,15600,22900,0,0,0,0
선산(휴)상행,경상북도,구미시,36.2575225,128.2435881,서울경부,서울특별시,서초구,37.50619217,127.007451,15500,22700,0,0,0,0
선산(휴)상행,경상북도,구미시,36.2575225,128.2435881,성남(분당),경기도,성남시 분당구,37.41312486,127.1274153,15000,22000,0,0,0,0
선산(휴)상행,경상북도,구미시,36.2575225,128.2435881,용인,경기도,용인시 처인구,37.23287601,127.2097025,14700,21500,0,0,0,0
선산(휴)상행,경상북도,구미시,36.2575225,128.2435881,용인기흥역,경기도,용인시 기흥구,37.28044362,127.1026028,14700,21500,0,0,0,0
선산(휴)상행,경상북도,구미시,36.2575225,128.2435881,용인신갈(고가밑),경기도,용인시 기흥구,37.27145424,127.1043258,14700,21500,0,0,0,0
선산(휴)상행,경상북도,구미시,36.2575225,128.2435881,인천,인천광역시,미추홀구,37.44177704,126.7014809,16900,24800,0,0,0,0
선산(휴)상행,경상북도,구미시,36.2575225,128.2435881,인천공항T1,인천광역시,중구,37.44673742,126.4553059,19100,32700,0,0,0,0
선산(휴)상행,경상북도,구미시,36.2575225,128.2435881,인천공항T2,인천광역시,중구,37.46576234,126.4318247,19100,32700,0,0,0,0
선산(휴)하행,경상북도,구미시,36.2562104,128.2411995,김해,경상남도,김해시,35.22786917,128.873395,10900,16600,0,0,0,0
선산(휴)하행,경상북도,구미시,36.2562104,128.2411995,김해장유,경상남도,김해시,35.20064852,128.8193488,10900,16600,0,0,0,0
선산(휴)하행,경상북도,구미시,36.2562104,128.2411995,동대구,대구광역시,동구,35.87798596,128.6303085,4800,7300,0,0,0,0
선산(휴)하행,경상북도,구미시,36.2562104,128.2411995,마산,경상남도,창원시 마산합포구,35.17900442,128.5603845,9000,13600,0,0,0,0
선산(휴)하행,경상북도,구미시,36.2562104,128.2411995,마산내서,경상남도,창원시 마산회원구,35.2557398,128.5131749,9000,13600,0,0,0,0
선산(휴)하행,경상북도,구미시,36.2562104,128.2411995,서대구,대구광역시,북구,35.8902631,128.5614147,4800,7300,0,0,0,0
선산(휴)하행,경상북도,구미시,36.2562104,128.2411995,서부산(사상),부산광역시,사상구,35.16323947,128.9825254,11600,17600,0,0,0,0
선산(휴)하행,경상북도,구미시,36.2562104,128.2411995,진해,경상남도,창원시 진해구,35.14464765,128.6615316,9900,15100,0,0,0,0
선산(휴)하행,경상북도,구미시,36.2562104,128.2411995,창원,경상남도,창원시 의창구,35.23633077,128.6393657,9300,14100,0,0,0,0
선산(휴)하행,경상북도,구미시,36.2562104,128.2411995,창원역,경상남도,창원시 마산회원구,35.23906692,128.5834636,9300,14100,0,0,0,0
섬진강(휴)상행,전라남도,광양시,34.9849551,127.7686772,광주(유·스퀘어),광주광역시,서구,35.1604031,126.8793103,8300,11700,0,0,0,0
섬진강(휴)상행,전라남도,광양시,34.9849551,127.7686772,순천,전라남도,순천시,34.94759395,127.491363,3100,4500,0,0,0,0
섬진강(휴)상행,전라남도,광양시,34.9849551,127.7686772,신대CGV,전라남도,순천시,34.92598,127.5523735,0,3600,0,0,0,0
섬진강(휴)상행,전라남도,광양시,34.9849551,127.7686772,여수,전라남도,여수시,34.75820211,127.716998,0,7300,0,0,0,0
섬진강(휴)상행,전라남도,광양시,34.9849551,127.7686772,여천,전라남도,여수시,34.77768385,127.6514147,5000,7300,0,0,0,0
섬진강(휴)하행,전라남도,광양시,34.9815882,127.7712334,마산,경상남도,창원시 마산합포구,35.17900442,128.5603845,0,10200,0,0,0,0
섬진강(휴)하행,전라남도,광양시,34.9815882,127.7712334,부산,부산광역시,사상구,35.16323947,128.9825254,11100,16300,0,0,0,0
섬진강(휴)하행,전라남도,광양시,34.9815882,127.7712334,서부산(사상),부산광역시,사상구,35.16323947,128.9825254,10200,14700,0,0,0,0
섬진강(휴)하행,전라남도,광양시,34.9815882,127.7712334,울산,울산광역시,남구,35.53656233,129.3397285,14400,21900,0,0,0,0
섬진강(휴)하행,전라남도,광양시,34.9815882,127.7712334,울산신복,울산광역시,남구,35.55091647,129.2629869,14400,21900,0,0,0,0
섬진강(휴)하행,전라남도,광양시,34.9815882,127.7712334,진해,경상남도,창원시 진해구,35.14464765,128.6615316,0,14400,0,0,0,0
섬진강(휴)하행,전라남도,광양시,34.9815882,127.7712334,창원,경상남도,창원시 의창구,35.23633077,128.6393657,0,11600,0,0,0,0
성남(분당),경기도,성남시 분당구,37.41312486,127.1274153,광주(유·스퀘어),광주광역시,서구,35.1604031,126.8793103,20400,30100,0,24400,36100,0
성남(분당),경기도,성남시 분당구,37.41312486,127.1274153,낙동강(휴)하행,경상북도,구미시,36.3451705,128.2967115,14900,21900,0,0,0,0
성남(분당),경기도,성남시 분당구,37.41312486,127.1274153,마산,경상남도,창원시 마산합포구,35.17900442,128.5603845,24200,35900,0,29000,43000,0
성남(분당),경기도,성남시 분당구,37.41312486,127.1274153,부산,부산광역시,사상구,35.16323947,128.9825254,26400,39300,51000,31600,47100,61200
성남(분당),경기도,성남시 분당구,37.41312486,127.1274153,선산(휴)하행,경상북도,구미시,36.2562104,128.2411995,15000,22000,0,0,0,0
성남(분당),경기도,성남시 분당구,37.41312486,127.1274153,인삼랜드(휴)하행,충청남도,금산군,36.1527445,127.4963115,12700,18500,0,0,0,0
성남(분당),경기도,성남시 분당구,37.41312486,127.1274153,전주고속터미널,전라북도,전주시 덕진구,35.83450993,127.1292206,14600,21400,27800,17500,25600,33300
성남(분당),경기도,성남시 분당구,37.41312486,127.1274153,정안(휴)하행,충청남도,공주시,36.5678445,127.1141772,7900,11400,0,0,0,0
성남(분당),경기도,성남시 분당구,37.41312486,127.1274153,진주,경상남도,진주시,35.178698,128.0930065,22800,33900,0,27300,40600,0
성남(분당),경기도,성남시 분당구,37.41312486,127.1274153,진주개양,경상남도,진주시,35.15943584,128.1092155,22800,33900,0,27300,40600,0
성남(분당),경기도,성남시 분당구,37.41312486,127.1274153,진주혁신,경상남도,진주시,35.18216876,128.1215123,22800,33900,0,27300,40600,0
성남(분당),경기도,성남시 분당구,37.41312486,127.1274153,진해,경상남도,창원시 진해구,35.14464765,128.6615316,25000,37200,0,30000,44600,0
성남(분당),경기도,성남시 분당구,37.41312486,127.1274153,창원,경상남도,창원시 의창구,35.23633077,128.6393657,24300,36100,0,29100,43300,0
세종2청사,세종특별자치시,,36.50419693,127.2614907,서울경부,서울특별시,서초구,37.50619217,127.007451,9900,14400,18700,11800,17200,21900
세종국무조정실,세종특별자치시,,36.50335666,127.2713509,서울경부,서울특별시,서초구,37.50619217,127.007451,0,15200,0,0,18200,0
세종국무조정실,세종특별자치시,,36.50335666,127.2713509,죽전,대구광역시,남구,35.83672828,128.5578272,0,12900,0,0,15400,0
세종시청,세종특별자치시,,36.46922276,127.2736575,서울경부,서울특별시,서초구,37.50619217,127.007451,0,16300,0,0,19500,0
세종시청,세종특별자치시,,36.46922276,127.2736575,죽전,대구광역시,남구,35.83672828,128.5578272,0,14000,0,0,16800,0
세종아름동,세종특별자치시,,36.46922276,127.2736575,서울경부,서울특별시,서초구,37.50619217,127.007451,0,14500,0,0,17400,0
세종아름동,세종특별자치시,,36.46922276,127.2736575,죽전,대구광역시,남구,35.83672828,128.5578272,0,12200,0,0,14600,0
세종연구단지,세종특별자치시,,36.4975991,127.3094885,서울경부,서울특별시,서초구,37.50619217,127.007451,0,15800,0,0,18900,0
세종연구단지,세종특별자치시,,36.4975991,127.3094885,죽전,대구광역시,남구,35.83672828,128.5578272,0,13600,0,0,16300,0
세종청사,세종특별자치시,,36.50419693,127.2614907,서울경부,서울특별시,서초구,37.50619217,127.007451,9900,14400,18700,11800,17200,22400
세종터미널,세종특별자치시,,36.46922276,127.2736575,광주(유·스퀘어),광주광역시,서구,35.1604031,126.8793103,15800,20600,0,0,0,0
세종터미널,세종특별자치시,,36.46922276,127.2736575,목포,전라남도,목포시,34.81274021,126.4178119,0,31000,0,0,0,0
세종터미널,세종특별자치시,,36.46922276,127.2736575,서울경부,서울특별시,서초구,37.50619217,127.007451,9900,14400,18700,11800,17200,22400
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,강진,전라남도,강진군,34.6385508,126.7678733,33100,40200,50100,0,0,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,고창,전라북도,고창군,35.43800679,126.6939543,19000,24700,0,0,0,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,고흥,전라남도,고흥군,34.60740511,127.2810607,26400,39200,50900,31600,47000,61000
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,광양,전라남도,광양시,34.96971727,127.5899837,23400,34700,45100,0,41600,54100
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,광주(유·스퀘어),광주광역시,서구,35.1604031,126.8793103,20800,30800,40000,24900,36900,48000
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,괴산,충청북도,괴산군,36.8085318,127.7945925,13500,0,0,0,0,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,교통대,경기도,군포시,37.33094746,126.9372227,8800,0,0,0,0,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,구례,전라남도,구례군,35.2067046,127.4685962,22500,29300,38100,27000,35100,45700
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,군산대야,전라북도,군산시,35.94664218,126.8101845,15000,22000,28600,18000,26400,34300
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,김제,전라북도,김제시,35.8034344,126.8937014,18800,24400,31500,0,0,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,나주혁신,전라남도,나주시,35.01682149,126.7844769,25100,32700,42500,0,0,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,남악,전라남도,목포시,34.81274021,126.4178119,0,39900,51900,0,0,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,남원,전라북도,남원시,35.40969002,127.387973,18700,27500,35700,22400,33000,42800
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,내포,충청남도,예산군,36.65902489,126.6705205,9600,14000,0,0,0,0
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,녹동,전라남도,고흥군,34.53287468,127.1389995,27600,41100,53400,33100,49300,64000
센트럴시티(서울),서울특별시,서초구,37.50619217,127.007451,논산,충청남도,논산시,36.20312149,127.0882356,11600,17000,22100,13900,20400,26500
